,Attrition,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research_Development,Department_Sales,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
2153,0,39,3,3,2,98520,0.0,12,1,21.0,5,20,11,10,3,4,2.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,0.22643276295222592,-0.698393591512672,0.7092361808606242,-1.077717311672973,-0.5777042559274024,1.2469536321438743,1.7158064670743813,2.1192629036199375,2.740714953947748,1.6482520429102705,0.03998910974319561,1.1294725337590612,-0.8956319618600838,0.9580522241664822,1.0722787375213743
1931,0,22,14,2,3,97050,1.0,18,2,4.0,3,4,1,3,3,3,4.0,4.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,-1.6329587036783422,0.8478591718424484,0.6780355673334761,-0.6768031377250224,0.8638646117311953,-0.9357935885012936,0.16026171399270664,-0.49268082769790356,-0.3710546210731817,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
579,0,40,2,3,2,45770,5.0,11,1,15.0,3,12,11,8,3,3,1.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0.3358087315775535,-0.8389620245449556,-0.4103776718992827,0.9268535580667796,-0.817965733870502,0.47657226015146215,0.16026171399270664,0.813291037961017,2.740714953947748,1.0867282297554297,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,-0.0948566558580675,-0.020445992876466822
1554,0,58,2,4,1,26220,2.0,23,0,24.0,3,6,0,4,4,3,3.0,2.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,2.3045761668334492,-0.8389620245449556,-0.8253246069031913,-0.2758889637770719,2.0651720014466934,1.6321443181400805,0.16026171399270664,-0.16618786128317342,-0.6822315785752746,-0.03631939655425154,1.6281804499110304,-0.0377479481323154,0.04566222675178887,-1.1477655358826173,1.0722787375213743
2448,0,26,1,4,2,104470,1.0,18,0,6.0,3,6,1,4,3,4,3.0,3.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,-1.1954548291770322,-0.9795304575772393,0.8355243784705095,-0.6768031377250224,0.8638646117311953,-0.6789997978371561,0.16026171399270664,-0.16618786128317342,-0.3710546210731817,-0.03631939655425154,0.03998910974319561,1.1294725337590612,0.04566222675178887,-0.0948566558580675,-0.020445992876466822
1802,0,34,8,4,2,74120,1.0,24,0,14.0,4,14,4,11,4,4,2.0,4.0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,-0.32044708017441176,0.004448573648746392,0.19134844612428817,-0.6768031377250224,2.305433479389793,0.34817536481939343,0.938034090533544,1.1397840043757472,0.5624762514330971,1.9290139494876908,1.6281804499110304,1.1294725337590612,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
2635,0,53,19,3,3,22690,7.0,11,1,18.0,2,14,8,10,1,3,4.0,2.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,1.7576963237068115,1.550701337003867,-0.9002485291826695,1.7286819059626808,-0.817965733870502,0.8617629461476682,-0.6175106625481307,1.1397840043757472,1.807184081441469,1.6482520429102705,-3.136393570592474,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
2289,0,30,6,2,1,63920,1.0,21,1,11.0,2,11,10,8,4,3,4.0,4.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,-0.7579509546757219,-0.27668829241582094,-0.0251456069212294,-0.6768031377250224,1.5846490455604942,-0.03701532117681268,-0.6175106625481307,0.650044554753652,2.4295379964456547,1.0867282297554297,1.6281804499110304,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-1.113170723274308
3911,1,18,2,3,1,34680,1.0,12,2,0.0,4,0,0,0,1,2,2.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,-2.0704625781796526,-0.8389620245449556,-0.6457618923183798,-0.6768031377250224,-0.5777042559274024,-1.4493811698295684,0.938034090533544,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,-3.136393570592474,-1.204968430023692,-0.8956319618600838,-1.1477655358826173,-2.205895453672149
245,0,35,4,1,1,51630,2.0,18,2,16.0,4,1,0,0,3,2,4.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.21107111154908423,-0.5578251584803883,-0.2859997159339167,-0.2758889637770719,0.8638646117311953,0.6049691554835308,0.938034090533544,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-1.204968430023692,0.9869564153636615,0.9580522241664822,-1.113170723274308
1402,0,43,3,3,2,34190,3.0,11,1,10.0,5,8,4,7,3,4,4.0,4.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0.663936637453536,-0.698393591512672,-0.6561620968274291,0.1250252101708786,-0.817965733870502,-0.16541221650888138,1.7158064670743813,0.1603051051315567,0.5624762514330971,0.8059663231780094,0.03998910974319561,1.1294725337590612,0.9869564153636615,0.9580522241664822,-0.020445992876466822
3666,1,25,6,2,3,26600,5.0,4,0,6.0,3,2,0,2,2,3,1.0,1.0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,-1.3048307978023597,-0.27668829241582094,-0.8172591421818878,0.9268535580667796,-2.4997960794721994,-0.6789997978371561,0.16026171399270664,-0.8191737941126337,-0.6822315785752746,-0.5978432097090922,-1.5482022304246392,-0.0377479481323154,-1.8369261504719565,-2.2006744159071667,-0.020445992876466822
309,0,25,4,3,4,27560,1.0,12,2,5.0,2,5,0,3,3,3,4.0,3.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,-1.3048307978023597,-0.5578251584803883,-0.7968832313070155,-0.6768031377250224,-0.5777042559274024,-0.8073966931692249,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,-1.113170723274308
2418,0,45,14,1,2,58110,0.0,14,0,25.0,4,24,1,7,3,2,4.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0.8826885747041912,0.8478591718424484,-0.1484623175285291,-1.077717311672973,-0.09718130004120312,1.7605412134721492,0.938034090533544,2.7722488364493976,-0.3710546210731817,0.8059663231780094,0.03998910974319561,-1.204968430023692,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
1127,0,28,3,4,2,54330,1.0,13,1,5.0,4,5,0,2,3,3,3.0,2.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,-0.976702891926377,-0.698393591512672,-0.22869246659833856,-0.6768031377250224,-0.3374427779843027,-0.8073966931692249,0.938034090533544,-0.3294343444905385,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.04566222675178887,-1.1477655358826173,1.0722787375213743
150,0,42,2,4,1,29770,4.0,15,3,8.0,3,2,2,0,3,3,4.0,4.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0.5545606688282085,-0.8389620245449556,-0.7499761864804867,0.5259393841188291,0.14308017790189648,-0.42220600717301876,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
2377,0,43,5,2,1,20280,4.0,20,1,7.0,2,5,2,2,4,2,3.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0.663936637453536,-0.4172567254481046,-0.9514005554414633,0.5259393841188291,1.3443875676173946,-0.5506029025050875,-0.6175106625481307,-0.3294343444905385,-0.05987766357108876,-0.5978432097090922,1.6281804499110304,-1.204968430023692,0.04566222675178887,0.9580522241664822,-0.020445992876466822
3909,1,22,8,3,2,37850,5.0,7,2,4.0,2,2,1,2,3,2,4.0,3.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,-1.6329587036783422,0.004448573648746392,-0.5784789366169787,0.9268535580667796,-1.7790116456429004,-0.9357935885012936,-0.6175106625481307,-0.8191737941126337,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-1.204968430023692,0.9869564153636615,-0.0948566558580675,1.0722787375213743
1965,0,49,3,2,2,108450,3.0,24,0,27.0,4,4,1,2,4,2,2.0,3.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,1.3201924492055013,-0.698393591512672,0.919999508972584,0.1250252101708786,2.305433479389793,2.0173350041362865,0.938034090533544,-0.49268082769790356,-0.3710546210731817,-0.5978432097090922,1.6281804499110304,-1.204968430023692,-0.8956319618600838,-0.0948566558580675,-0.020445992876466822
166,0,26,7,4,3,26930,5.0,17,3,8.0,3,0,0,0,3,3,2.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,-1.1954548291770322,-0.13611985938353727,-0.8102549228186504,0.9268535580667796,0.6236031337880957,-0.42220600717301876,0.16026171399270664,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,-0.8956319618600838,0.9580522241664822,1.0722787375213743
3468,0,27,6,2,3,45990,1.0,20,1,1.0,3,1,0,0,3,4,3.0,4.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,-1.0860788605517047,-0.27668829241582094,-0.40570819232379113,-0.6768031377250224,1.3443875676173946,-1.3209842744974998,0.16026171399270664,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,1.1294725337590612,0.04566222675178887,0.9580522241664822,1.0722787375213743
2441,0,55,11,4,1,55380,0.0,17,0,37.0,2,36,4,13,3,4,3.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,1.9764482609574665,0.4261538727455974,-0.20640631407894705,-1.077717311672973,0.6236031337880957,3.3013039574569736,-0.6175106625481307,4.731206634937779,0.5624762514330971,2.490537762642531,0.03998910974319561,1.1294725337590612,0.04566222675178887,-0.0948566558580675,-0.020445992876466822
4025,1,35,2,3,1,25320,1.0,6,0,1.0,2,1,0,0,1,2,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,-0.21107111154908423,-0.8389620245449556,-0.844427023348384,-0.6768031377250224,-2.019273123586,-1.3209842744974998,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,-3.136393570592474,-1.204968430023692,-1.8369261504719565,-2.2006744159071667,-2.205895453672149
2434,0,32,8,1,1,23420,4.0,12,2,9.0,2,6,0,4,3,4,2.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,-0.5391990174250668,0.004448573648746392,-0.8847543469549021,0.5259393841188291,-0.5777042559274024,-0.2938091118409501,-0.6175106625481307,-0.16618786128317342,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,1.1294725337590612,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
1377,0,35,13,4,2,95260,1.0,15,0,5.0,2,5,0,3,3,2,4.0,4.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,-0.21107111154908423,0.7072907388101647,0.640042983514704,-0.6768031377250224,0.14308017790189648,-0.8073966931692249,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,-1.204968430023692,0.9869564153636615,0.9580522241664822,1.0722787375213743
4317,1,19,6,2,1,53320,1.0,20,1,0.0,2,0,0,0,2,2,4.0,1.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,-1.961086609554325,-0.27668829241582094,-0.25012962283127704,-0.6768031377250224,1.3443875676173946,-1.4493811698295684,-0.6175106625481307,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,-1.5482022304246392,-1.204968430023692,0.9869564153636615,-2.2006744159071667,-1.113170723274308
3366,0,27,2,3,1,39040,1.0,17,0,7.0,2,7,0,7,3,3,2.0,1.0,4.0,0,1,0,1,0,0,1,0,0,0,0,0,-1.0860788605517047,-0.8389620245449556,-0.5532212970950017,-0.6768031377250224,0.6236031337880957,-0.5506029025050875,-0.6175106625481307,-0.0029413780758083497,-0.6822315785752746,0.8059663231780094,0.03998910974319561,-0.0377479481323154,-0.8956319618600838,-2.2006744159071667,1.0722787375213743
4192,1,36,2,4,4,54820,1.0,15,0,18.0,3,17,15,14,2,3,4.0,4.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,-0.1016951429237567,-0.8389620245449556,-0.21829226208928917,-0.6768031377250224,0.14308017790189648,0.8617629461476682,0.16026171399270664,1.6295234539978423,3.9854227839561194,2.7712996692199514,-1.5482022304246392,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-2.205895453672149
1108,0,30,10,3,2,57700,1.0,16,1,5.0,2,5,0,4,3,2,2.0,3.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,-0.7579509546757219,0.28558543971331374,-0.15716452946467246,-0.6768031377250224,0.3833416558449961,-0.8073966931692249,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-1.204968430023692,-0.8956319618600838,-0.0948566558580675,-2.205895453672149
847,0,35,6,1,3,53460,0.0,14,0,6.0,3,5,0,3,3,4,4.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,-0.21107111154908423,-0.27668829241582094,-0.24715813582869153,-1.077717311672973,-0.09718130004120312,-0.6789997978371561,0.16026171399270664,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
3474,0,35,6,4,3,38380,1.0,12,1,1.0,2,1,0,1,3,1,3.0,1.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,-0.21107111154908423,-0.27668829241582094,-0.5672297358214763,-0.6768031377250224,-0.5777042559274024,-1.3209842744974998,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-0.8786051162865125,0.03998910974319561,-2.3721889119150683,0.04566222675178887,-2.2006744159071667,1.0722787375213743
1134,0,32,16,3,1,45810,3.0,14,1,8.0,3,5,1,4,3,3,1.0,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,-0.5391990174250668,1.1289960379070159,-0.4095286756128297,0.1250252101708786,-0.09718130004120312,-0.42220600717301876,0.16026171399270664,-0.3294343444905385,-0.3710546210731817,-0.03631939655425154,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,0.9580522241664822,1.0722787375213743
1888,0,37,2,2,1,20220,1.0,12,0,10.0,1,10,3,7,3,4,1.0,4.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0.007680825701570844,-0.8389620245449556,-0.9526740498711429,-0.6768031377250224,-0.5777042559274024,-0.16541221650888138,-1.3952830390889681,0.48679807154628685,0.2512992939310042,0.8059663231780094,0.03998910974319561,1.1294725337590612,-1.8369261504719565,0.9580522241664822,1.0722787375213743
2527,0,31,1,3,4,28670,0.0,24,0,3.0,5,2,2,2,4,2,1.0,3.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,-0.6485749860503944,-0.9795304575772393,-0.7733235843579445,-1.077717311672973,2.305433479389793,-1.0641904838333622,1.7158064670743813,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,1.6281804499110304,-1.204968430023692,-1.8369261504719565,-0.0948566558580675,-0.020445992876466822
4132,1,34,6,3,2,137440,0.0,13,1,3.0,3,2,1,0,3,2,1.0,3.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,-0.32044708017441176,-0.27668829241582094,1.5353095675794033,-1.077717311672973,-0.3374427779843027,-1.0641904838333622,0.16026171399270664,-0.8191737941126337,-0.3710546210731817,-1.1593670228639328,0.03998910974319561,-1.204968430023692,-1.8369261504719565,-0.0948566558580675,-2.205895453672149
1339,0,46,15,4,1,41080,2.0,14,0,19.0,5,10,0,8,3,4,4.0,3.0,4.0,0,1,0,1,0,0,0,0,0,0,1,0,0.9920645433295187,0.988427604874732,-0.5099224864858981,-0.2758889637770719,-0.09718130004120312,0.9901598414797369,1.7158064670743813,0.48679807154628685,-0.6822315785752746,1.0867282297554297,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,1.0722787375213743
130,0,42,14,4,4,132060,0.0,13,2,7.0,2,6,0,4,3,4,3.0,3.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0.5545606688282085,0.8478591718424484,1.4211195670514734,-1.077717311672973,-0.3374427779843027,-0.5506029025050875,-0.6175106625481307,-0.16618786128317342,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,1.1294725337590612,0.04566222675178887,-0.0948566558580675,1.0722787375213743
998,0,38,14,4,2,41620,0.0,15,1,10.0,1,9,1,8,3,4,3.0,3.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0.11705679432689839,0.8478591718424484,-0.4984610366187825,-1.077717311672973,0.14308017790189648,-0.16541221650888138,-1.3952830390889681,0.3235515883389218,-0.3710546210731817,1.0867282297554297,0.03998910974319561,1.1294725337590612,0.04566222675178887,-0.0948566558580675,1.0722787375213743
3195,0,36,6,4,4,103880,0.0,14,0,4.0,2,3,1,2,3,3,4.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,-0.1016951429237567,-0.27668829241582094,0.8230016832453276,-1.077717311672973,-0.09718130004120312,-0.9357935885012936,-0.6175106625481307,-0.6559273109052687,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,1.0722787375213743
1573,0,35,1,3,3,136750,1.0,15,3,5.0,5,5,1,0,3,3,2.0,4.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,-0.21107111154908423,-0.9795304575772393,1.5206643816380887,-0.6768031377250224,0.14308017790189648,-0.8073966931692249,1.7158064670743813,-0.3294343444905385,-0.3710546210731817,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
338,0,31,1,3,1,121850,3.0,14,0,13.0,2,7,5,2,3,3,4.0,4.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,-0.6485749860503944,-0.9795304575772393,1.2044132649343424,0.1250252101708786,-0.09718130004120312,0.21977846948732474,-0.6175106625481307,-0.0029413780758083497,0.87365320893519,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
4167,1,35,10,2,1,36900,1.0,3,1,10.0,2,10,7,8,3,1,4.0,4.0,2.0,1,0,0,1,0,1,0,0,0,0,0,0,-0.21107111154908423,0.28558543971331374,-0.5986425984202377,-0.6768031377250224,-2.740057557415299,-0.16541221650888138,-0.6175106625481307,0.48679807154628685,1.496007123939376,1.0867282297554297,0.03998910974319561,-2.3721889119150683,0.9869564153636615,0.9580522241664822,-1.113170723274308
1693,0,19,18,4,2,191970,1.0,12,0,1.0,2,1,0,0,3,2,2.0,4.0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,-1.961086609554325,1.4101329039715833,2.692703755086469,-0.6768031377250224,-0.5777042559274024,-1.3209842744974998,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-1.204968430023692,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
1104,0,25,23,1,3,30690,2.0,14,1,6.0,3,2,2,2,3,4,2.0,3.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,-1.3048307978023597,2.1129750691330016,-0.7304492718920674,-0.2758889637770719,-0.09718130004120312,-0.6789997978371561,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,1.1294725337590612,-0.8956319618600838,-0.0948566558580675,1.0722787375213743
3108,0,50,5,3,1,23420,1.0,12,1,32.0,2,32,13,9,3,3,4.0,4.0,4.0,1,0,1,0,0,0,1,0,0,0,0,0,1.4295684178308288,-0.4172567254481046,-0.8847543469549021,-0.6768031377250224,-0.5777042559274024,2.65931948079663,-0.6175106625481307,4.078220702108318,3.3630688689519337,1.36749013633285,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
3923,1,28,2,4,3,20750,7.0,9,3,10.0,0,7,3,7,2,3,1.0,2.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,-0.976702891926377,-0.8389620245449556,-0.9414248490756405,1.7286819059626808,-1.2984886897567012,-0.16541221650888138,-2.1730554156298054,-0.0029413780758083497,0.2512992939310042,0.8059663231780094,-1.5482022304246392,-0.0377479481323154,-1.8369261504719565,-1.1477655358826173,-1.113170723274308
2410,0,50,9,2,2,62940,3.0,23,1,32.0,2,7,0,6,4,4,2.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,1.4295684178308288,0.14501700668103007,-0.04594601593932814,0.1250252101708786,2.0651720014466934,2.65931948079663,-0.6175106625481307,-0.0029413780758083497,-0.6822315785752746,0.5252044166005891,1.6281804499110304,1.1294725337590612,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
2040,0,33,11,3,1,108200,5.0,12,0,11.0,2,9,1,7,3,3,3.0,4.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,-0.4298230487997393,0.4261538727455974,0.9146932821822527,0.9268535580667796,-0.5777042559274024,-0.03701532117681268,-0.6175106625481307,0.3235515883389218,-0.3710546210731817,0.8059663231780094,0.03998910974319561,-0.0377479481323154,0.04566222675178887,0.9580522241664822,1.0722787375213743
1566,0,36,7,3,2,24360,4.0,13,0,16.0,3,11,3,9,3,4,3.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,-0.1016951429237567,-0.13611985938353727,-0.8648029342232563,0.5259393841188291,-0.3374427779843027,0.6049691554835308,0.16026171399270664,0.650044554753652,0.2512992939310042,1.36749013633285,0.03998910974319561,1.1294725337590612,0.04566222675178887,0.9580522241664822,-0.020445992876466822
4180,1,37,12,4,3,30720,5.0,9,0,17.0,3,14,11,7,2,2,2.0,1.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0.007680825701570844,0.5667223057778811,-0.7298125246772277,0.9268535580667796,-1.2984886897567012,0.7333660508155996,0.16026171399270664,1.1397840043757472,2.740714953947748,0.8059663231780094,-1.5482022304246392,-1.204968430023692,-0.8956319618600838,-2.2006744159071667,-2.205895453672149
3070,0,48,19,3,2,16010,4.0,12,0,15.0,3,2,2,2,3,2,1.0,4.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,1.2108164805801738,1.550701337003867,-1.0420309090203221,0.5259393841188291,-0.5777042559274024,0.47657226015146215,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-1.204968430023692,-1.8369261504719565,0.9580522241664822,1.0722787375213743
524,0,23,2,3,3,18780,1.0,13,1,1.0,2,1,0,1,3,3,4.0,3.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,-1.5235827350530147,-0.8389620245449556,-0.9832379161834512,-0.6768031377250224,-0.3374427779843027,-1.3209842744974998,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-0.8786051162865125,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
3069,0,45,1,2,1,184300,4.0,12,1,10.0,5,3,1,2,3,2,1.0,4.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0.8826885747041912,-0.9795304575772393,2.5299087171591044,0.5259393841188291,-0.5777042559274024,-0.16541221650888138,1.7158064670743813,-0.6559273109052687,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-1.204968430023692,-1.8369261504719565,0.9580522241664822,-0.020445992876466822
3444,0,35,2,4,2,32940,0.0,11,0,6.0,2,5,0,3,3,4,3.0,4.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,-0.21107111154908423,-0.8389620245449556,-0.6826932307790856,-1.077717311672973,-0.817965733870502,-0.6789997978371561,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,1.1294725337590612,0.04566222675178887,0.9580522241664822,-0.020445992876466822
3834,1,31,2,1,3,70940,1.0,9,1,10.0,2,10,0,8,2,3,4.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6485749860503944,-0.8389620245449556,0.12385324135127386,-0.6768031377250224,-1.2984886897567012,-0.16541221650888138,-0.6175106625481307,0.48679807154628685,-0.6822315785752746,1.0867282297554297,-1.5482022304246392,-0.0377479481323154,0.9869564153636615,-2.2006744159071667,-2.205895453672149
1555,0,31,1,3,1,121850,3.0,14,0,13.0,2,7,5,2,3,4,4.0,3.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,-0.6485749860503944,-0.9795304575772393,1.2044132649343424,0.1250252101708786,-0.09718130004120312,0.21977846948732474,-0.6175106625481307,-0.0029413780758083497,0.87365320893519,-0.5978432097090922,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
1691,0,56,2,2,2,44490,4.0,15,0,28.0,3,5,4,2,3,3,4.0,2.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,2.0858242295827942,-0.8389620245449556,-0.437545553065779,0.5259393841188291,0.14308017790189648,2.1457318994683554,0.16026171399270664,-0.3294343444905385,0.5624762514330971,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,1.0722787375213743
324,0,39,1,3,3,68040,8.0,14,1,13.0,3,5,0,4,3,4,4.0,4.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0.22643276295222592,-0.9795304575772393,0.062301010583430634,2.1295960799106313,-0.09718130004120312,0.21977846948732474,0.16026171399270664,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,1.1294725337590612,0.9869564153636615,0.9580522241664822,-0.020445992876466822
3989,1,25,1,1,1,109320,1.0,3,1,1.0,3,1,1,0,3,3,1.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,-1.3048307978023597,-0.9795304575772393,0.938465178202937,-0.6768031377250224,-2.740057557415299,-1.3209842744974998,0.16026171399270664,-0.9824202773199988,-0.3710546210731817,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,-2.2006744159071667,-2.205895453672149
678,0,35,8,1,1,109030,0.0,11,0,6.0,3,5,4,2,3,3,4.0,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,-0.21107111154908423,0.004448573648746392,0.9323099551261527,-1.077717311672973,-0.817965733870502,-0.6789997978371561,0.16026171399270664,-0.3294343444905385,0.5624762514330971,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,-2.205895453672149
2263,0,38,20,3,2,163280,1.0,17,3,10.0,2,10,9,9,3,2,4.0,4.0,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0.11705679432689839,1.6912697700361505,2.0837611686280475,-0.6768031377250224,0.6236031337880957,-0.16541221650888138,-0.6175106625481307,0.48679807154628685,2.118361038943562,1.36749013633285,0.03998910974319561,-1.204968430023692,0.9869564153636615,0.9580522241664822,-1.113170723274308
