,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
3634,1,26,5,68504,1.8769967048762544,3,4.5079868195050175,4,2,0,1,2,3,1.8769967048762544,1.0,1.8769967048762544,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.1423010123363575,-0.31177642464052857,0.07383667397687221,-0.3280238346715086,-2.6730495955972717,-0.8711702731732934,1.4211862834438114,-0.6946217447774392,-0.6791456840737199,-0.6641960961615705,-0.1456351638627032,-0.03134733829702275,-1.0094580540673161,-2.206227591658592,-1.2481084112616576
3635,1,30,4,137554,0.44135760354957465,13,5.206788017747874,3,4,3,3,2,3,2.1172847929008505,1.4413576035495748,2.0,1,1,1,1,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.6584688786306363,-0.5227669937640798,1.5410107718566195,-0.9038424681990269,-0.13934484578804118,-0.7812737337056058,0.1557070814399298,-0.38534417506785584,0.45334960813946523,-0.28978092339468864,-0.46257919436904515,-0.03134733829702275,-0.7827860322540459,-1.7402696598048855,-1.113343986979815
3636,1,26,5,68540,2.0,2,5.0,5,3,0,2,3,2,2.6863347063453165,1.3431673531726582,1.6568326468273418,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.1961773664814839,-0.4153483374402344,0.07459460563176523,-0.2786886018458735,-2.803462118333226,-0.8078757590679838,1.707499689688721,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.43000330069762627,-0.24598166773673336,-1.8439328246079056,-1.489323758384404
3637,1,46,10,49021,1.8124795373516562,11,4.083306049802208,3,3,0,2,2,2,2.0,1.0,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0759950114988055,0.39160426685339755,-0.34012832103749735,-0.35390094209269096,-0.78934817456103,-0.9258028806598775,0.1557070814399298,-0.566012517891259,-0.5950729023935616,-0.44337277644191264,-1.5280370145785098,-0.6605832080054823,-0.8934248131996299,-2.206227591658592,-1.113343986979815
3638,1,29,2,28750,1.0,5,1.0,3,1,0,0,2,2,3.6522916485919397,2.0,1.3477083514080603,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.8676718124782865,-0.836361094437959,-0.7708579496153359,-0.6797773106971454,-2.2381577832279986,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-0.49983568017646385,-0.7891115968465875,0.6652387547304583,-1.1504897316868,-1.8280053982689237
3639,1,36,1,54853,6.073626177939441,9,11.235165096080745,2,6,2,4,1,2,2.3087912740201864,2.3087912740201864,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.10115885313749257,-0.9550311691685208,-0.21620741304663416,1.3551968622065989,-1.2696805117017693,-0.00575955412041862,-0.5003942185554027,-0.025376295168907603,0.039790798469982125,0.16126585137164584,-2.8609554051163064,-1.0136821030153975,-0.6021313788231141,-0.8244870928747651,-2.208960361697785
3640,1,23,1,23306,3.4600573866461977,10,4.6126075999616205,2,3,1,0,1,1,1.0,2.6150143466615496,1.0,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.4997578959251046,-0.9335438658236784,-0.886511163485586,0.3069239302128124,-1.0491920791111617,-0.8577114437621443,-0.560073956397334,-0.49156650193087825,-0.10638824135678293,-1.1559347102263289,-2.6196070967375236,-1.5502725090944263,-1.836759223476629,-0.5011958014903858,-2.208960361697785
3641,1,29,8,24174,1.0,12,4.869379696511333,3,4,3,3,2,2,2.1401378452197037,1.0,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8666296240385856,0.04900463975862679,-0.8680878877568643,-0.6797773106971454,-0.5381373325108225,-0.8246792695619218,0.1557070814399298,-0.3492210289436647,0.5220273898579914,-0.31220520888047465,-1.30713901631935,-1.1930428163631641,-0.7612279616218112,-2.206227591658592,-1.113343986979815
3642,1,22,1,61734,1.0,3,1.0,2,1,1,0,1,2,1.6540667552111352,3.6729666223944326,1.6540667552111352,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.632115201372535,-0.8822561690832917,-0.07000977367773578,-0.6797773106971454,-2.6497828839093605,-1.3224515193484958,-0.09803690756954797,-0.9810141559830953,-0.3687152874355457,-1.0642496793918232,-2.043536723909309,-0.4112605342381076,-1.2197555466677423,0.6157244700441351,-1.4923541145298151
3643,1,35,19,36181,2.449237651489163,10,7.521569431701233,0,3,0,2,3,2,2.2753811742554184,3.0,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.20593691906485984,1.5493778618824803,-0.6129588131148387,-0.09850445224270743,-1.0248401670294398,-0.4834911322135437,-1.530980124942611,-0.6260664152057499,-0.6791456840737199,-0.546485914497129,0.04825380046037423,-1.1930428163631641,-0.633648275582007,-0.0947518717150079,-2.208960361697785
3644,1,28,8,171230,5.0,10,6.0,2,4,0,3,2,2,3.081059503665362,2.693686501221787,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.9771736638126857,0.005664419557490206,2.256537880281799,0.9245775247079423,-0.9757191251352515,-0.6792318189978559,-0.6201892226844657,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,-1.5280370145785098,-1.1930428163631641,0.12637581616487992,-0.4181386293955902,-2.208960361697785
3645,1,58,2,43850,1.0,10,40.0,2,40,15,6,2,2,3.0,3.2110148400792067,2.0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2.3078818762192883,-0.836361094437959,-0.45001518549793895,-0.6797773106971454,-0.9611734211567148,3.6946621433864957,-0.6201892226844657,5.386914010062064,3.977310265498893,0.5261877356070683,-0.6169877080471307,-0.5216173093467513,0.049909597077369375,0.12802448397250366,-1.113343986979815
3646,1,31,2,68043,0.0,8,7.214321934393672,2,6,5,4,3,2,2.0,1.446419516401582,2.553580483598418,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.574369231371604,-0.7436342344839637,0.06403520435294296,-1.0808660195484174,-1.4218369276881646,-0.5230166608438744,-0.6201892226844657,-0.129618578730466,0.9395383422192393,0.18076456924830808,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-1.7349256067631433,-0.5068321444250958
3647,1,27,3,76542,3.411337616371533,9,4.403239318963295,3,0,0,0,2,1,2.403239318963295,3.596760681036705,2.7983803405183525,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9957042755559028,-0.6405703718094535,0.24462036689187525,0.2873829804578163,-1.2426356200693043,-0.8846454043554786,0.1557070814399298,-1.111373865152417,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-1.4272634630722294,-0.5130352880448911,0.5352709725979921,-0.23862541265499926
3648,1,37,10,66881,7.0,7,8.0,3,2,1,2,2,2,2.644844747336557,4.0,2.644844747336557,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11067622783235487,0.41748987013506333,0.03936279465456889,1.7267549424104864,-1.62529284420286,-0.42194393885759984,0.4312707293718612,-0.7597441225779777,-0.1134103837735933,-0.5454426764267957,-1.5280370145785098,-0.2376384638123028,-0.28512057375067856,0.960985988256784,-0.40684152264701123
3649,1,48,12,49011,1.4273129870161485,10,3.569750649354865,3,3,0,2,2,2,1.8575623376612838,1.0,2.1447423738305234,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.244700812834094,0.6078176418668039,-0.3403465601556523,-0.508386896459458,-0.9808613274388289,-0.991868670817716,0.1557070814399298,-0.6079392345493773,-0.6349287040576979,-0.5153613652978655,-1.5280370145785098,-0.19681652654222137,-1.0277911614031572,-2.206227591658592,-0.954761872095544
3650,1,20,22,53365,1.0,5,1.8332704716824146,2,1,1,1,2,1,2.0833647641587927,1.9166352358412073,1.1667295283175854,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.7619438151763662,2.0404800150422706,-0.2478240752112181,-0.6797773106971454,-2.148431198621797,-1.215256322727176,-0.6201892226844657,-0.8449575788918084,-0.11004280440429526,-0.6419704752762341,-0.08315331158101347,-2.257893824875986,-0.8147839625640141,-1.238501069396857,-2.026288760324035
3651,1,27,7,68415,1.5690147794867038,4,3.276059117946815,3,2,0,1,3,2,2.7070443384601113,2.0,1.4309852205132962,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.007402648305603,-0.05244778561308411,0.0719389260331866,-0.4515519074755322,-2.2816098825023676,-1.0296503065832774,0.7043001705032084,-0.795196451306718,-0.6791456840737199,-0.8368838660311537,0.04825380046037423,-1.1930428163631641,-0.2264455591386697,-1.1504897316868,-1.7367658968419823
3652,1,31,2,21410,4.0,13,12.0,2,7,7,7,2,2,1.6811331816788613,1.6377336366422777,1.3188668183211387,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.6486681098094882,-0.836361094437959,-0.9268172799876336,0.5234888158566704,-0.3296062208094163,0.0926318214229121,-0.6201892226844657,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,-1.025410177638226,-1.1930428163631641,-1.1942228552175043,-1.5329480468778454,-1.8596046541909252
3653,1,50,2,43833,1.4178012534058861,11,27.8837636512293,1,23,8,3,2,3,2.5821987465941136,3.0374974245653577,2.424561483349327,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438631672201526,-0.836361094437959,-0.4503702808860037,-0.5122019454121355,-0.8093301263439133,2.1359817606597318,-0.9443596710606329,2.72638564068975,2.0318371333381595,-0.17660513064429983,-0.6103224777950573,-0.03134733829702275,-0.3442167019172633,-0.05516442094992367,-0.6481874737477417
3654,1,32,16,53414,1.0,16,2.5153103062494897,1,2,0,1,3,2,3.3711724234376277,1.0,1.3711724234376277,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.44781908214080307,1.136959550544192,-0.24679371577182121,-0.6797773106971454,0.4444365857524405,-1.1275160311236891,-1.108094215270711,-0.7335939718942583,-0.6791456840737199,-0.8033463831948002,0.45439325177834666,-0.4625366641873657,0.40004931625198836,-2.206227591658592,-1.802297776735768
3655,1,29,6,28584,4.601074166800233,10,7.005370834001164,3,4,0,0,2,2,1.3989258331997672,3.0,2.601074166800233,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8018530784243796,-0.21978019336004595,-0.7743830410964889,0.7645728773424298,-1.0479038203796536,-0.5498969536803555,0.3083860161138674,-0.42515988335123683,-0.43146827481488426,-0.9874213189621157,-0.5805693262941525,-0.259942869766693,-1.4604387578708662,-0.0947518717150079,-0.4547972874135193
3656,1,36,8,25604,1.0,15,2.883242412068526,3,2,1,1,2,3,3.116757587931474,2.0,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.07448465702608997,0.11252370077387908,-0.8377013596975292,-0.6797773106971454,0.24874213767525483,-1.080183795352829,0.1557070814399298,-0.7215899426100256,-0.14967998823273493,-0.7603074378876963,-1.063954714046374,-0.03134733829702275,0.16005104743407106,-1.1504897316868,-1.113343986979815
3657,1,42,2,22850,0.0,8,22.0,3,21,13,14,2,2,1.3115949815078631,2.3395604536523047,3.6934467786760607,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5558522548689022,-0.836361094437959,-0.8962203541380275,-1.0808660195484174,-1.5289159846456588,1.379071222124192,0.1557070814399298,2.284590031732371,3.3564494722225446,2.7690176633849313,-1.5280370145785098,-0.7553043003085977,-1.5428209553506365,-0.792002905016865,0.7420240334510751
3658,1,38,7,25602,1.0,14,3.123658661060364,3,2,1,1,3,2,3.3745528870201214,2.7491057740402427,1.6254471129798786,1,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1712249036250394,-0.011187564333471678,-0.8377354152444897,-0.6797773106971454,-0.02956428906543318,-1.049255701825638,0.1557070814399298,-0.6954197989599393,-0.17455749207700103,-0.8052418344179453,1.0341403399431441,-0.7579264212152709,0.403238223872043,-0.3596304049090414,-1.5237102631969497
3659,1,32,29,44323,4.666279596602495,8,8.835462218686281,1,4,0,0,1,3,2.8331397983012474,1.1668602016987528,3.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4839702914773481,2.9753556692173495,-0.43995827386985265,0.7907260389919112,-1.448869157008459,-0.31446678726606575,-1.2666193130053478,-0.3551382871115267,-0.6273472054772503,-1.0155950649294487,-1.7910572179117894,-0.03134733829702275,-0.10749537289082477,-2.030066959402689,-0.017727612261845094
3660,1,46,7,21594,5.125235953840132,7,2.5694706615377925,2,1,0,0,2,1,2.4305293384622075,2.138941323075585,2.0,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03500036660387,-0.11709785470792672,-0.9228953617663114,0.9748082517354386,-1.6288961958645838,-1.1205486296238039,-0.178339041090018,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.3090250831851151,-2.3547382944293056,-0.4872916735944367,-1.0038041166013327,-1.113343986979815
3661,1,27,11,58075,1.8574058559180913,14,4.429623423672365,2,0,0,0,3,1,1.4277824322457262,2.142594144081909,1.1425941440819087,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1.086473923177577,0.46721653296041055,-0.14774700285890344,-0.3358815029854385,0.116356358671041,-0.8812512491704809,-0.6201892226844657,-1.1210115636659894,-0.634880127368092,-1.1559347102263289,1.3997747759046142,-2.18908732205064,-1.4332173350272466,-0.9999476951692562,-2.0527318825027523
3662,1,39,12,66960,7.0,6,8.0,3,2,2,2,2,3,3.8900970351838082,2.2198059296323835,1.2198059296323833,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.22734670086570485,0.567014762221123,0.041022978657891895,1.7267549424104864,-1.7951394771686293,-0.42194393885759984,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,-0.12498523352493018,-0.03134733829702275,0.8895687588517927,-0.9184322899275971,-1.9681373859324398
3663,1,27,11,20049,3.7670196859028593,11,4.458774607378574,3,1,0,0,2,3,2.3458774607378574,1.6541225392621426,1.6541225392621426,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.036438846293919,0.49634173498225825,-0.9557303687790412,0.43004304248768443,-0.7732238196037897,-0.8775011260408061,0.18490590771483706,-0.8680642675609014,-0.6791456840737199,-0.961998630154659,-1.4687174361472235,-0.03134733829702275,-0.5671467027463772,-1.5156456618986631,-1.4922929966100833
3664,1,46,9,44255,3.3089194944466476,9,16.300942780543437,1,4,0,2,1,3,2.154459747223324,1.8455402527766762,3.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0766808717145526,0.2132703947885098,-0.4414003240919664,0.246304228171992,-1.1232901122970058,0.6459220467281919,-0.7400339696910311,-0.46595330795747736,-0.41666428803071426,-0.4447835912006831,-2.8608543487760407,-0.03134733829702275,-0.7477176186411814,-1.3135587346721358,-0.017727612261845094
3665,1,31,2,53947,6.847313440565495,12,3.025447759905751,1,1,0,0,2,2,2.025447759905751,3.9236567202827475,2.974552240094249,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.620802341589558,-0.7649355507223835,-0.2354642167755023,1.6655140874279577,-0.5450523760384828,-1.0618899391080054,-0.6399340455435828,-0.9685488092856656,-0.6791456840737199,-1.141665960848448,-1.48792394437576,-0.0609098859064464,-0.8694190656160676,0.8803874975048639,-0.045608594714477174
3666,1,29,6,68159,0.35417761371351575,9,6.166579090291874,2,5,4,4,2,2,1.6458223862864843,1.0,2.2916447725729685,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8288887080754569,-0.20775490466787044,0.06651159615293396,-0.9388093777600388,-1.1891010484385864,-0.6578024284894115,-0.6201892226844657,-0.24286405477095674,0.7242346126553584,0.11147634376688353,-0.5100331189286305,-0.7815962840799162,-1.227532743565384,-2.206227591658592,-0.7938131985479724
3667,1,32,31,88230,6.0,9,10.0,3,0,0,0,1,2,2.0,2.0,2.3630976825452565,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-0.5391662584750891,3.233428889873379,0.49296507089478164,1.3256662335592142,-1.2019607126978424,-0.16465605871734387,0.1557070814399298,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,-2.1003845565365027,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,-0.7155282203610844
3668,1,25,5,49720,0.6593958334187083,5,5.681208333162584,3,5,1,3,1,2,3.659395833418708,2.021812499743875,1.6812083331625833,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.300902199607512,-0.37367099813725446,-0.32527631285883796,-0.8163897961005993,-2.1720358512138556,-0.7202424350813447,0.1557070814399298,-0.27227939880294183,-0.3687152874355457,-0.30875827140647905,-3.104327829617394,-0.42702565842499596,0.671940376734517,-1.1274614498865663,-1.4626173572905241
3669,1,35,11,22328,1.0,6,15.641440555761745,2,15,3,7,1,2,2.071711888847651,2.071711888847651,1.9282881111523489,1,1,1,1,1,,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.15612694527802362,0.5166953954990164,-0.9072988757344292,-0.6797773106971454,-1.9054341680064033,0.5610810820472596,-0.4532662541284501,1.4096433236710357,0.2521455058408027,0.866855565511173,-3.104327829617394,-1.1930428163631641,-0.8257765208236812,-1.0747807756202459,-1.1919127066632564
3670,1,32,7,36904,1.0,9,6.722968840838144,2,6,4,5,2,2,1.590371105104768,1.409628894895232,2.5903711051047678,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4797914385784432,-0.0010920597536480114,-0.5976008110573365,-0.6797773106971454,-1.0925452585994897,-0.5862262587645037,-0.30235967707269473,-0.046566605342786616,0.8580607908095803,0.39784925898633483,-0.5974404641375085,-0.7171787814781424,-1.2798418451980424,-1.7737668587792896,-0.46652373706668754
3671,1,40,5,42908,3.377565009873213,8,16.35704493088751,0,8,0,3,1,3,2.6887825049366065,3.6887825049366065,2.622434990126787,1,1,1,1,1,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4318200521282798,-0.40891702573941857,-0.47002073370057784,0.2738371693228631,-1.4970874957185842,0.6531392483948599,-1.4475643183376388,0.1877459724616407,-0.5825343136404516,-0.196173831259001,-2.6137585506695573,0.3301926184131933,-0.24367257509614193,0.6324218960327752,-0.431394019599489
3672,1,29,3,45586,1.0,10,2.6143968013249532,2,1,0,0,1,1,3.6771206397350094,3.0,2.3228793602649906,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7822092786443404,-0.6098005450332502,-0.4131125050674732,-0.6797773106971454,-0.8867766002053139,-1.1147691539894422,-0.6201892226844657,-0.8279755080663953,-0.6791456840737199,-0.974893837160306,-3.104327829617394,-1.5681303091438923,0.6886607964481789,-0.0947518717150079,-0.7595920728150286
3673,1,30,16,49560,1.0,7,6.452013245074213,3,6,3,4,2,2,2.7884415010946193,2.182662251641929,1.3942207505473097,1,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6918360118288549,1.1877443228117253,-0.3286775956868641,-0.6797773106971454,-1.7618468271166505,-0.6210830541876247,0.1557070814399298,-0.09080829175336824,0.4491680720229251,0.03289264128556346,-1.1945592959105444,-1.1930428163631641,-0.14966081472662507,-0.9576462770407209,-1.7770456521445444
3674,1,39,14,21270,7.1770313590123,11,19.62487526162952,2,15,4,6,2,2,1.63540627180246,1.72918745639508,1.36459372819754,1,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.255848010644663,0.9470665475967026,-0.929787505882215,1.7977602216229158,-0.7868355882747017,1.0735258176221816,-0.12717984477547592,1.3474075986957548,0.7048694084654148,0.6284029512422622,-0.9533312695999441,-0.45489422367538074,-1.2373586227795488,-1.4363967869257759,-1.8095055029650873
3675,1,45,23,34410,2.0,8,5.0,5,1,0,0,1,2,3.0,4.0,2.0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.8843578088720997,2.1107282045461133,-0.6505950327342455,-0.2786886018458735,-1.3413181654354558,-0.8078757590679838,1.707499689688721,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-2.7608657976798914,-1.1930428163631641,0.049909597077369375,0.960985988256784,-1.113343986979815
3676,1,46,1,57626,1.011964033844408,6,9.940179830777959,3,9,8,8,3,2,1.988035966155592,1.988035966155592,2.0,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0784699182884858,-0.9565506366092739,-0.15730243487027268,-0.6749786718098388,-1.9971610240965831,-0.172351560981729,0.9130376862797346,0.4689728289767301,2.0813018877244387,1.337061503715183,0.06711259712012918,-1.1791442523466849,-0.9047108980107786,-1.1631206151743254,-1.113343986979815
3677,1,28,13,53388,1.0,18,1.8160064847844595,1,1,0,0,2,2,3.0,1.0,2.545998378803885,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.8689819291668284,0.7444051107388093,-0.24735091752108454,-0.6797773106971454,1.0448008242305877,-1.217477230023048,-0.9724474026370151,-0.8477764462873398,-0.6791456840737199,-0.90137260440675,-0.8123984290743111,-1.1930428163631641,0.049909597077369375,-2.206227591658592,-0.5151392225928135
3678,1,31,5,51697,5.1296454146814225,7,9.259290829362845,2,6,1,4,2,3,1.623451528439526,2.311725764219763,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5662026003034677,-0.3204960629969418,-0.28327129276039287,0.9765768366910021,-1.694006786879292,-0.2599438048741842,-0.3783223543259989,-0.08196166531885352,-0.3687152874355457,0.1947870874842299,-0.934487117440804,0.330783072393788,-1.248635943559835,-0.8213890404713559,-2.208960361697785
3679,1,30,3,25704,1.0,9,8.875576259373114,3,8,3,6,1,1,1.2811059351567216,1.1405529675783608,2.0,1,1,1,1,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.694840540290611,-0.6391124531567008,-0.8355674906460786,-0.6797773106971454,-1.0867741762549459,-0.30930635901997816,0.1557070814399298,0.30491158468097224,0.47531207553093097,0.6095187252525893,-2.4396707741567094,-2.191458547564747,-1.5715823219101988,-2.0578405024547286,-1.113343986979815
3680,1,49,10,59705,3.0288206006812044,10,7.971179399318796,1,2,0,0,2,2,2.0,2.485589699659398,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.350768396390148,0.35853069048078146,-0.1131097765220538,0.1339597245209408,-0.9258046199478781,-0.42565153448441784,-0.9969564759710678,-0.6638654046392503,-0.5284038810050411,-1.1559347102263289,-0.7626064311279107,-1.1930428163631641,-0.8934248131996299,-0.6378343013440421,-1.113343986979815
